,Unnamed: 0,Player Name,Fixture,Starting Position,Team,Sub Off Time,Second Sub Off Time,Sub On Time,Yellow Card Time,Red Card Time,Starting State,Yellow Card Check,Minutes Played Raw,Minutes Played Total,Round,Round N,Player Team
2242,34,Pari Pari Parkinson,Western Force 30 17 Highlanders,4,Highlanders,56.0,,,20.0,,Starter,Yellow Card,56.0,46.0,round9,9.0,Pari Pari Parkinson (Highlanders)
2243,35,Jermaine Ainsley,Western Force 30 17 Highlanders,3,Highlanders,62.0,,,,,Starter,No Yellow Card,62.0,62.0,round9,9.0,Jermaine Ainsley (Highlanders)
2244,36,Andrew Makalio,Western Force 30 17 Highlanders,2,Highlanders,60.0,,68.0,,,Starter,No Yellow Card,72.0,72.0,round9,9.0,Andrew Makalio (Highlanders)
2245,37,Ethan de Groot,Western Force 30 17 Highlanders,1,Highlanders,60.0,,,21.0,,Starter,Yellow Card,60.0,50.0,round9,9.0,Ethan de Groot (Highlanders)
2246,38,Leni Apisai,Western Force 30 17 Highlanders,16,Highlanders,68.0,,60.0,,,Bench,No Yellow Card,8.0,8.0,round9,9.0,Leni Apisai (Highlanders)
2247,39,Dan Lienert-Brown,Western Force 30 17 Highlanders,17,Highlanders,32.0,,22.0,,,Bench,No Yellow Card,10.0,10.0,round9,9.0,Dan Lienert-Brown (Highlanders)
2248,40,Saula Mau,Western Force 30 17 Highlanders,18,Highlanders,,,62.0,,,Bench,No Yellow Card,18.0,18.0,round9,9.0,Saula Mau (Highlanders)
2249,41,Fabian Holland,Western Force 30 17 Highlanders,19,Highlanders,,,56.0,,,Bench,No Yellow Card,24.0,24.0,round9,9.0,Fabian Holland (Highlanders)
2250,42,Sean Withy,Western Force 30 17 Highlanders,20,Highlanders,,,69.0,,,Bench,No Yellow Card,11.0,11.0,round9,9.0,Sean Withy (Highlanders)
2251,43,Nathan Hastie,Western Force 30 17 Highlanders,21,Highlanders,,,68.0,,,Bench,No Yellow Card,12.0,12.0,round9,9.0,Nathan Hastie (Highlanders)
2252,44,Freddie Burns,Western Force 30 17 Highlanders,22,Highlanders,,,58.0,,,Bench,No Yellow Card,22.0,22.0,round9,9.0,Freddie Burns (Highlanders)
2253,45,Josh Timu,Western Force 30 17 Highlanders,23,Highlanders,68.0,,61.0,,,Bench,No Yellow Card,7.0,7.0,round9,9.0,Josh Timu (Highlanders)
2254,0,Harry Godfrey,Hurricanes 45 42 Western Force,15,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Harry Godfrey (Hurricanes)
2255,1,Daniel Sinkinson,Hurricanes 45 42 Western Force,14,Hurricanes,69.0,,,,,Starter,No Yellow Card,69.0,69.0,round6,6.0,Daniel Sinkinson (Hurricanes)
2256,2,Bailyn Sullivan,Hurricanes 45 42 Western Force,13,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Bailyn Sullivan (Hurricanes)
2257,3,Jordie Barrett,Hurricanes 45 42 Western Force,12,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Jordie Barrett (Hurricanes)
2258,4,Salesi Rayasi,Hurricanes 45 42 Western Force,11,Hurricanes,58.0,,,,,Starter,No Yellow Card,58.0,58.0,round6,6.0,Salesi Rayasi (Hurricanes)
2259,5,Brett Cameron,Hurricanes 45 42 Western Force,10,Hurricanes,73.0,,,,,Starter,No Yellow Card,73.0,73.0,round6,6.0,Brett Cameron (Hurricanes)
2260,6,Jamie Booth,Hurricanes 45 42 Western Force,9,Hurricanes,52.0,,,,,Starter,No Yellow Card,52.0,52.0,round6,6.0,Jamie Booth (Hurricanes)
2261,7,Brayden Iose,Hurricanes 45 42 Western Force,8,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Brayden Iose (Hurricanes)
2262,8,Du'Plessis Kirifi,Hurricanes 45 42 Western Force,7,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Du'Plessis Kirifi (Hurricanes)
2263,9,TK Howden,Hurricanes 45 42 Western Force,6,Hurricanes,72.0,,,,,Starter,No Yellow Card,72.0,72.0,round6,6.0,TK Howden (Hurricanes)
2264,10,Dominic Bird,Hurricanes 45 42 Western Force,5,Hurricanes,52.0,,,,,Starter,No Yellow Card,52.0,52.0,round6,6.0,Dominic Bird (Hurricanes)
2265,11,James Blackwell,Hurricanes 45 42 Western Force,4,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,James Blackwell (Hurricanes)
2266,12,Tyrel Lomax,Hurricanes 45 42 Western Force,3,Hurricanes,62.0,,,,,Starter,No Yellow Card,62.0,62.0,round6,6.0,Tyrel Lomax (Hurricanes)
2267,13,Dane Coles,Hurricanes 45 42 Western Force,2,Hurricanes,62.0,,,,,Starter,No Yellow Card,62.0,62.0,round6,6.0,Dane Coles (Hurricanes)
2268,14,Pouri Rakete-Stones,Hurricanes 45 42 Western Force,1,Hurricanes,41.0,,,,,Starter,No Yellow Card,41.0,41.0,round6,6.0,Pouri Rakete-Stones (Hurricanes)
2269,15,Hame Faiva,Hurricanes 45 42 Western Force,16,Hurricanes,,,62.0,,,Bench,No Yellow Card,18.0,18.0,round6,6.0,Hame Faiva (Hurricanes)
2270,16,Tevita Mafileo,Hurricanes 45 42 Western Force,17,Hurricanes,,,41.0,,,Bench,No Yellow Card,39.0,39.0,round6,6.0,Tevita Mafileo (Hurricanes)
2271,17,Owen Franks,Hurricanes 45 42 Western Force,18,Hurricanes,,,62.0,,,Bench,No Yellow Card,18.0,18.0,round6,6.0,Owen Franks (Hurricanes)
2272,18,Hugo Plummer,Hurricanes 45 42 Western Force,19,Hurricanes,,,72.0,,,Bench,No Yellow Card,8.0,8.0,round6,6.0,Hugo Plummer (Hurricanes)
2273,19,Peter Lakai,Hurricanes 45 42 Western Force,20,Hurricanes,,,52.0,,,Bench,No Yellow Card,28.0,28.0,round6,6.0,Peter Lakai (Hurricanes)
2274,20,Cam Roigard,Hurricanes 45 42 Western Force,21,Hurricanes,,,52.0,,,Bench,No Yellow Card,28.0,28.0,round6,6.0,Cam Roigard (Hurricanes)
2275,21,Riley Higgins,Hurricanes 45 42 Western Force,22,Hurricanes,,,69.0,,,Bench,No Yellow Card,11.0,11.0,round6,6.0,Riley Higgins (Hurricanes)
2276,22,Kini Naholo,Hurricanes 45 42 Western Force,23,Hurricanes,,,58.0,,,Bench,No Yellow Card,22.0,22.0,round6,6.0,Kini Naholo (Hurricanes)
2277,23,Chase Tiatia,Hurricanes 45 42 Western Force,15,Western Force,,,78.0,67.0,,Starter,Yellow Card,80.0,70.0,round6,6.0,Chase Tiatia (Western Force)
2278,24,Zach Kibirige,Hurricanes 45 42 Western Force,14,Western Force,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Zach Kibirige (Western Force)
2279,25,Sam Spink,Hurricanes 45 42 Western Force,13,Western Force,55.0,,,,,Starter,No Yellow Card,55.0,55.0,round6,6.0,Sam Spink (Western Force)
2280,26,Bayley Kuenzle,Hurricanes 45 42 Western Force,12,Western Force,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Bayley Kuenzle (Western Force)
2281,27,Manasa Mataele,Hurricanes 45 42 Western Force,11,Western Force,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Manasa Mataele (Western Force)
2282,28,Hamish Stewart,Hurricanes 45 42 Western Force,10,Western Force,17.0,,,,,Starter,No Yellow Card,17.0,17.0,round6,6.0,Hamish Stewart (Western Force)
2283,29,Gareth Simpson,Hurricanes 45 42 Western Force,9,Western Force,69.0,,,,,Starter,No Yellow Card,69.0,69.0,round6,6.0,Gareth Simpson (Western Force)
2284,30,Rahboni Vosayaco,Hurricanes 45 42 Western Force,8,Western Force,63.0,,,,,Starter,No Yellow Card,63.0,63.0,round6,6.0,Rahboni Vosayaco (Western Force)
2285,31,Ollie Callan,Hurricanes 45 42 Western Force,7,Western Force,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Ollie Callan (Western Force)
2286,32,Tim Anstee,Hurricanes 45 42 Western Force,6,Western Force,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Tim Anstee (Western Force)
2287,33,Jeremy Williams,Hurricanes 45 42 Western Force,5,Western Force,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Jeremy Williams (Western Force)
2288,34,Felix Kalapu,Hurricanes 45 42 Western Force,4,Western Force,50.0,,,,,Starter,No Yellow Card,50.0,50.0,round6,6.0,Felix Kalapu (Western Force)
2289,35,Santiago Medrano,Hurricanes 45 42 Western Force,3,Western Force,66.0,,,,,Starter,No Yellow Card,66.0,66.0,round6,6.0,Santiago Medrano (Western Force)
2290,36,Tom Horton,Hurricanes 45 42 Western Force,2,Western Force,69.0,,,,,Starter,No Yellow Card,69.0,69.0,round6,6.0,Tom Horton (Western Force)
2291,37,Tom Robertson,Hurricanes 45 42 Western Force,1,Western Force,66.0,,,,,Starter,No Yellow Card,66.0,66.0,round6,6.0,Tom Robertson (Western Force)
2292,38,Feleti Kaitu'u,Hurricanes 45 42 Western Force,16,Western Force,,,69.0,,,Bench,No Yellow Card,11.0,11.0,round6,6.0,Feleti Kaitu'u (Western Force)
2293,39,Marley Pearce,Hurricanes 45 42 Western Force,17,Western Force,,,66.0,,,Bench,No Yellow Card,14.0,14.0,round6,6.0,Marley Pearce (Western Force)
2294,40,Siosifa Amone,Hurricanes 45 42 Western Force,18,Western Force,,,66.0,,,Bench,No Yellow Card,14.0,14.0,round6,6.0,Siosifa Amone (Western Force)
2295,41,Ryan McCauley,Hurricanes 45 42 Western Force,19,Western Force,,,50.0,,,Bench,No Yellow Card,30.0,30.0,round6,6.0,Ryan McCauley (Western Force)
2296,42,Jackson Pugh,Hurricanes 45 42 Western Force,20,Western Force,,,63.0,,,Bench,No Yellow Card,17.0,17.0,round6,6.0,Jackson Pugh (Western Force)
2297,43,Issak Fines-Leleiwasa,Hurricanes 45 42 Western Force,21,Western Force,,,69.0,,,Bench,No Yellow Card,11.0,11.0,round6,6.0,Issak Fines-Leleiwasa (Western Force)
2298,44,Jake Strachan,Hurricanes 45 42 Western Force,22,Western Force,,,17.0,,,Bench,No Yellow Card,63.0,63.0,round6,6.0,Jake Strachan (Western Force)
2299,45,George Poolman,Hurricanes 45 42 Western Force,23,Western Force,,,55.0,,,Bench,No Yellow Card,25.0,25.0,round6,6.0,George Poolman (Western Force)
2300,0,Tom Wright,ACT Brumbies 40 36 NSW Waratahs,15,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Tom Wright (ACT Brumbies)
2301,1,Andy Muirhead,ACT Brumbies 40 36 NSW Waratahs,14,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Andy Muirhead (ACT Brumbies)
2302,2,Len Ikitau,ACT Brumbies 40 36 NSW Waratahs,13,ACT Brumbies,40.0,,,,,Starter,No Yellow Card,40.0,40.0,round6,6.0,Len Ikitau (ACT Brumbies)
2303,3,Tamati Tua,ACT Brumbies 40 36 NSW Waratahs,12,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Tamati Tua (ACT Brumbies)
2304,4,Corey Toole,ACT Brumbies 40 36 NSW Waratahs,11,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Corey Toole (ACT Brumbies)
2305,5,Noah Lolesio,ACT Brumbies 40 36 NSW Waratahs,10,ACT Brumbies,56.0,,,,,Starter,No Yellow Card,56.0,56.0,round6,6.0,Noah Lolesio (ACT Brumbies)
2306,6,Nic White,ACT Brumbies 40 36 NSW Waratahs,9,ACT Brumbies,54.0,,,,,Starter,No Yellow Card,54.0,54.0,round6,6.0,Nic White (ACT Brumbies)
2307,7,Pete Samu,ACT Brumbies 40 36 NSW Waratahs,8,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Pete Samu (ACT Brumbies)
2308,8,Rory Scott,ACT Brumbies 40 36 NSW Waratahs,7,ACT Brumbies,61.0,,,,,Starter,No Yellow Card,61.0,61.0,round6,6.0,Rory Scott (ACT Brumbies)
2309,9,Rob Valetini,ACT Brumbies 40 36 NSW Waratahs,6,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Rob Valetini (ACT Brumbies)
2310,10,Cadeyrn Neville,ACT Brumbies 40 36 NSW Waratahs,5,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Cadeyrn Neville (ACT Brumbies)
2311,11,Nick Frost,ACT Brumbies 40 36 NSW Waratahs,4,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Nick Frost (ACT Brumbies)
2312,12,Allan Alaalatoa,ACT Brumbies 40 36 NSW Waratahs,3,ACT Brumbies,61.0,,,,,Starter,No Yellow Card,61.0,61.0,round6,6.0,Allan Alaalatoa (ACT Brumbies)
2313,13,Lachlan Lonergan,ACT Brumbies 40 36 NSW Waratahs,2,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Lachlan Lonergan (ACT Brumbies)
2314,14,James Slipper,ACT Brumbies 40 36 NSW Waratahs,1,ACT Brumbies,61.0,,,,,Starter,No Yellow Card,61.0,61.0,round6,6.0,James Slipper (ACT Brumbies)
2315,15,Rhys Van Nek,ACT Brumbies 40 36 NSW Waratahs,16,ACT Brumbies,,,,,,Bench,No Yellow Card,,,round6,6.0,Rhys Van Nek (ACT Brumbies)
2316,16,Fred Kaihea,ACT Brumbies 40 36 NSW Waratahs,17,ACT Brumbies,,,61.0,,,Bench,No Yellow Card,19.0,19.0,round6,6.0,Fred Kaihea (ACT Brumbies)
2317,17,Sefo Kautai,ACT Brumbies 40 36 NSW Waratahs,18,ACT Brumbies,,,61.0,,,Bench,No Yellow Card,19.0,19.0,round6,6.0,Sefo Kautai (ACT Brumbies)
2318,18,Sam Thomson,ACT Brumbies 40 36 NSW Waratahs,19,ACT Brumbies,,,,,,Bench,No Yellow Card,,,round6,6.0,Sam Thomson (ACT Brumbies)
2319,19,Jahrome Brown,ACT Brumbies 40 36 NSW Waratahs,20,ACT Brumbies,,,61.0,,,Bench,No Yellow Card,19.0,19.0,round6,6.0,Jahrome Brown (ACT Brumbies)
2320,20,Ryan Lonergan,ACT Brumbies 40 36 NSW Waratahs,21,ACT Brumbies,,,54.0,,,Bench,No Yellow Card,26.0,26.0,round6,6.0,Ryan Lonergan (ACT Brumbies)
2321,21,Jack Debreczeni,ACT Brumbies 40 36 NSW Waratahs,22,ACT Brumbies,,,56.0,,,Bench,No Yellow Card,24.0,24.0,round6,6.0,Jack Debreczeni (ACT Brumbies)
2322,22,Ben O'Donnell,ACT Brumbies 40 36 NSW Waratahs,23,ACT Brumbies,,,40.0,,,Bench,No Yellow Card,40.0,40.0,round6,6.0,Ben O'Donnell (ACT Brumbies)
2323,23,Max Jorgensen,ACT Brumbies 40 36 NSW Waratahs,15,NSW Waratahs,34.0,,40.0,,,Starter,No Yellow Card,74.0,74.0,round6,6.0,Max Jorgensen (NSW Waratahs)
2324,24,Mark Nawaqanitawase,ACT Brumbies 40 36 NSW Waratahs,14,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Mark Nawaqanitawase (NSW Waratahs)
2325,25,Izaia Perese,ACT Brumbies 40 36 NSW Waratahs,13,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Izaia Perese (NSW Waratahs)
2326,26,Lalakai Foketi,ACT Brumbies 40 36 NSW Waratahs,12,NSW Waratahs,66.0,,,,,Starter,No Yellow Card,66.0,66.0,round6,6.0,Lalakai Foketi (NSW Waratahs)
2327,27,Dylan Pietsch,ACT Brumbies 40 36 NSW Waratahs,11,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Dylan Pietsch (NSW Waratahs)
2328,28,Ben Donaldson,ACT Brumbies 40 36 NSW Waratahs,10,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Ben Donaldson (NSW Waratahs)
2329,29,Jake Gordon,ACT Brumbies 40 36 NSW Waratahs,9,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Jake Gordon (NSW Waratahs)
2330,30,Will Harris,ACT Brumbies 40 36 NSW Waratahs,8,NSW Waratahs,79.0,,,,,Starter,No Yellow Card,79.0,79.0,round6,6.0,Will Harris (NSW Waratahs)
2331,31,Michael Hooper,ACT Brumbies 40 36 NSW Waratahs,7,NSW Waratahs,,,,65.0,,Starter,Yellow Card,80.0,70.0,round6,6.0,Michael Hooper (NSW Waratahs)
2332,32,Taleni Seu,ACT Brumbies 40 36 NSW Waratahs,6,NSW Waratahs,28.0,,39.0,,,Starter,No Yellow Card,69.0,69.0,round6,6.0,Taleni Seu (NSW Waratahs)
2333,33,Ned Hanigan,ACT Brumbies 40 36 NSW Waratahs,5,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Ned Hanigan (NSW Waratahs)
2334,34,Jed Holloway,ACT Brumbies 40 36 NSW Waratahs,4,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round6,6.0,Jed Holloway (NSW Waratahs)
2335,35,Harry Johnson-Holmes,ACT Brumbies 40 36 NSW Waratahs,3,NSW Waratahs,76.0,,,28.0,,Starter,Yellow Card,76.0,66.0,round6,6.0,Harry Johnson-Holmes (NSW Waratahs)
2336,36,Dave Porecki,ACT Brumbies 40 36 NSW Waratahs,2,NSW Waratahs,79.0,,,,,Starter,No Yellow Card,79.0,79.0,round6,6.0,Dave Porecki (NSW Waratahs)
2337,37,Tetera Faulkner,ACT Brumbies 40 36 NSW Waratahs,1,NSW Waratahs,41.0,,,,,Starter,No Yellow Card,41.0,41.0,round6,6.0,Tetera Faulkner (NSW Waratahs)
2338,38,Tolu Latu,ACT Brumbies 40 36 NSW Waratahs,16,NSW Waratahs,,,79.0,,,Bench,No Yellow Card,1.0,1.0,round6,6.0,Tolu Latu (NSW Waratahs)
2339,39,Tom Lambert,ACT Brumbies 40 36 NSW Waratahs,17,NSW Waratahs,39.0,,34.0,,,Bench,No Yellow Card,5.0,5.0,round6,6.0,Tom Lambert (NSW Waratahs)
2340,40,Daniel Botha,ACT Brumbies 40 36 NSW Waratahs,18,NSW Waratahs,40.0,,28.0,30.0,,Bench,Yellow Card,12.0,2.0,round6,6.0,Daniel Botha (NSW Waratahs)
2341,41,Zac Von Appen,ACT Brumbies 40 36 NSW Waratahs,19,NSW Waratahs,,,,,,Bench,No Yellow Card,,,round6,6.0,Zac Von Appen (NSW Waratahs)
2342,42,Hunter Ward,ACT Brumbies 40 36 NSW Waratahs,20,NSW Waratahs,,,79.0,,,Bench,No Yellow Card,1.0,1.0,round6,6.0,Hunter Ward (NSW Waratahs)
2343,43,Harrison Goddard,ACT Brumbies 40 36 NSW Waratahs,21,NSW Waratahs,,,,,,Bench,No Yellow Card,,,round6,6.0,Harrison Goddard (NSW Waratahs)
2344,44,Joey Walton,ACT Brumbies 40 36 NSW Waratahs,22,NSW Waratahs,,,66.0,,,Bench,No Yellow Card,14.0,14.0,round6,6.0,Joey Walton (NSW Waratahs)
2345,45,Harry Wilson,ACT Brumbies 40 36 NSW Waratahs,23,NSW Waratahs,,,,,,Bench,No Yellow Card,,,round6,6.0,Harry Wilson (NSW Waratahs)
2346,0,Stephen Perofeta,Blues 55 21 NSW Waratahs,15,Blues,29.0,,,,,Starter,No Yellow Card,29.0,29.0,round9,9.0,Stephen Perofeta (Blues)
2347,1,Mark Telea,Blues 55 21 NSW Waratahs,14,Blues,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Mark Telea (Blues)
2348,2,Rieko Ioane,Blues 55 21 NSW Waratahs,13,Blues,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Rieko Ioane (Blues)
2349,3,Harry Plummer,Blues 55 21 NSW Waratahs,12,Blues,75.0,,,,,Starter,No Yellow Card,75.0,75.0,round9,9.0,Harry Plummer (Blues)
2350,4,Caleb Clarke,Blues 55 21 NSW Waratahs,11,Blues,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Caleb Clarke (Blues)
2351,5,Beauden Barrett,Blues 55 21 NSW Waratahs,10,Blues,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Beauden Barrett (Blues)
2352,6,Finlay Christie,Blues 55 21 NSW Waratahs,9,Blues,59.0,,,,,Starter,No Yellow Card,59.0,59.0,round9,9.0,Finlay Christie (Blues)
2353,7,Hoskins Sotutu,Blues 55 21 NSW Waratahs,8,Blues,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Hoskins Sotutu (Blues)
2354,8,Adrian Choat,Blues 55 21 NSW Waratahs,7,Blues,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Adrian Choat (Blues)
2355,9,Anton Segner,Blues 55 21 NSW Waratahs,6,Blues,57.0,,,,,Starter,No Yellow Card,57.0,57.0,round9,9.0,Anton Segner (Blues)
2356,10,Sam Darry,Blues 55 21 NSW Waratahs,5,Blues,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Sam Darry (Blues)
2357,11,Patrick Tuipulotu,Blues 55 21 NSW Waratahs,4,Blues,59.0,,,,,Starter,No Yellow Card,59.0,59.0,round9,9.0,Patrick Tuipulotu (Blues)
2358,12,Nepo Laulala,Blues 55 21 NSW Waratahs,3,Blues,37.0,,,,,Starter,No Yellow Card,37.0,37.0,round9,9.0,Nepo Laulala (Blues)
2359,13,Ricky Riccitelli,Blues 55 21 NSW Waratahs,2,Blues,59.0,,,,,Starter,No Yellow Card,59.0,59.0,round9,9.0,Ricky Riccitelli (Blues)
2360,14,Ofa Tu'ungafasi,Blues 55 21 NSW Waratahs,1,Blues,52.0,,,,,Starter,No Yellow Card,52.0,52.0,round9,9.0,Ofa Tu'ungafasi (Blues)
2361,15,Soane Vikena,Blues 55 21 NSW Waratahs,16,Blues,,,59.0,,,Bench,No Yellow Card,21.0,21.0,round9,9.0,Soane Vikena (Blues)
2362,16,Jordan Lay,Blues 55 21 NSW Waratahs,17,Blues,,,52.0,,,Bench,No Yellow Card,28.0,28.0,round9,9.0,Jordan Lay (Blues)
2363,17,James Lay,Blues 55 21 NSW Waratahs,18,Blues,,,37.0,,,Bench,No Yellow Card,43.0,43.0,round9,9.0,James Lay (Blues)
2364,18,Cameron Suafoa,Blues 55 21 NSW Waratahs,19,Blues,,,59.0,,,Bench,No Yellow Card,21.0,21.0,round9,9.0,Cameron Suafoa (Blues)
2365,19,Akira Ioane,Blues 55 21 NSW Waratahs,20,Blues,,,57.0,,,Bench,No Yellow Card,23.0,23.0,round9,9.0,Akira Ioane (Blues)
2366,20,Sam Nock,Blues 55 21 NSW Waratahs,21,Blues,,,59.0,,,Bench,No Yellow Card,21.0,21.0,round9,9.0,Sam Nock (Blues)
2367,21,Bryce Heem,Blues 55 21 NSW Waratahs,22,Blues,,,75.0,,,Bench,No Yellow Card,5.0,5.0,round9,9.0,Bryce Heem (Blues)
2368,22,Zarn Sullivan,Blues 55 21 NSW Waratahs,23,Blues,,,29.0,,,Bench,No Yellow Card,51.0,51.0,round9,9.0,Zarn Sullivan (Blues)
2369,23,Harry Wilson,Blues 55 21 NSW Waratahs,15,NSW Waratahs,52.0,,,,,Starter,No Yellow Card,52.0,52.0,round9,9.0,Harry Wilson (NSW Waratahs)
2370,24,Max Jorgensen,Blues 55 21 NSW Waratahs,14,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Max Jorgensen (NSW Waratahs)
2371,25,Izaia Perese,Blues 55 21 NSW Waratahs,13,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Izaia Perese (NSW Waratahs)
2372,26,Joey Walton,Blues 55 21 NSW Waratahs,12,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Joey Walton (NSW Waratahs)
2373,27,Dylan Pietsch,Blues 55 21 NSW Waratahs,11,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Dylan Pietsch (NSW Waratahs)
2374,28,Ben Donaldson,Blues 55 21 NSW Waratahs,10,NSW Waratahs,66.0,,,,,Starter,No Yellow Card,66.0,66.0,round9,9.0,Ben Donaldson (NSW Waratahs)
2375,29,Jake Gordon,Blues 55 21 NSW Waratahs,9,NSW Waratahs,57.0,,,,,Starter,No Yellow Card,57.0,57.0,round9,9.0,Jake Gordon (NSW Waratahs)
2376,30,Will Harris,Blues 55 21 NSW Waratahs,8,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Will Harris (NSW Waratahs)
2377,31,Hunter Ward,Blues 55 21 NSW Waratahs,7,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Hunter Ward (NSW Waratahs)
2378,32,Taleni Seu,Blues 55 21 NSW Waratahs,6,NSW Waratahs,59.0,,,,,Starter,No Yellow Card,59.0,59.0,round9,9.0,Taleni Seu (NSW Waratahs)
2379,33,Zac Von Appen,Blues 55 21 NSW Waratahs,5,NSW Waratahs,39.0,,48.0,,,Starter,No Yellow Card,71.0,71.0,round9,9.0,Zac Von Appen (NSW Waratahs)
2380,34,Jed Holloway,Blues 55 21 NSW Waratahs,4,NSW Waratahs,74.0,,,,,Starter,No Yellow Card,74.0,74.0,round9,9.0,Jed Holloway (NSW Waratahs)
2381,35,Harry Johnson-Holmes,Blues 55 21 NSW Waratahs,3,NSW Waratahs,26.0,57.0,38.0,,,Starter,No Yellow Card,45.0,45.0,round9,9.0,Harry Johnson-Holmes (NSW Waratahs)
2382,36,Mahe Vailanu,Blues 55 21 NSW Waratahs,2,NSW Waratahs,65.0,,,38.0,,Starter,Yellow Card,65.0,55.0,round9,9.0,Mahe Vailanu (NSW Waratahs)
2383,37,Tom Lambert,Blues 55 21 NSW Waratahs,1,NSW Waratahs,46.0,,,,,Starter,No Yellow Card,46.0,46.0,round9,9.0,Tom Lambert (NSW Waratahs)
2384,38,Tolu Latu,Blues 55 21 NSW Waratahs,16,NSW Waratahs,48.0,,39.0,,,Bench,No Yellow Card,9.0,9.0,round9,9.0,Tolu Latu (NSW Waratahs)
2385,39,Nephi Leatigaga,Blues 55 21 NSW Waratahs,17,NSW Waratahs,,,46.0,,,Bench,No Yellow Card,34.0,34.0,round9,9.0,Nephi Leatigaga (NSW Waratahs)
2386,40,Daniel Botha,Blues 55 21 NSW Waratahs,18,NSW Waratahs,38.0,,26.0,,,Bench,No Yellow Card,12.0,12.0,round9,9.0,Daniel Botha (NSW Waratahs)
2387,41,Michael Icely,Blues 55 21 NSW Waratahs,19,NSW Waratahs,,,59.0,,,Bench,No Yellow Card,21.0,21.0,round9,9.0,Michael Icely (NSW Waratahs)
2388,42,Charlie Gamble,Blues 55 21 NSW Waratahs,20,NSW Waratahs,,,74.0,,,Bench,No Yellow Card,6.0,6.0,round9,9.0,Charlie Gamble (NSW Waratahs)
2389,43,Teddy Wilson,Blues 55 21 NSW Waratahs,21,NSW Waratahs,,,57.0,,,Bench,No Yellow Card,23.0,23.0,round9,9.0,Teddy Wilson (NSW Waratahs)
2390,44,Jack Bowen,Blues 55 21 NSW Waratahs,22,NSW Waratahs,,,66.0,,,Bench,No Yellow Card,14.0,14.0,round9,9.0,Jack Bowen (NSW Waratahs)
2391,45,Ben Dowling,Blues 55 21 NSW Waratahs,23,NSW Waratahs,,,52.0,,,Bench,No Yellow Card,28.0,28.0,round9,9.0,Ben Dowling (NSW Waratahs)
